annual_average_employees,total_hours_worked,naics_code,industry_description,establishment_type,size,state,fatal_incident,source
46,54643.0,423330,wholesalebuildingmaterials,1.0,2,MO,0,OSHA_ITA_2016
15,19294.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
15,26495.0,423330,wholesalebuildingmaterials,1.0,1,MO,0,OSHA_ITA_2016
28,38811.0,423330,wholesalebuildingmaterials,1.0,2,NE,0,OSHA_ITA_2016
11,18657.0,423330,wholesalebuildingmaterials,1.0,1,WV,0,OSHA_ITA_2016
19,30086.0,423330,wholesalebuildingmaterials,1.0,1,GA,0,OSHA_ITA_2016
9,15291.0,423330,wholesalebuildingmaterials,1.0,1,MD,0,OSHA_ITA_2016
5,8000.0,423330,wholesalebuildingmaterial,1.0,1,PA,0,OSHA_ITA_2016
28,44838.0,423330,wholesalebuildingmaterials,1.0,2,CA,0,OSHA_ITA_2016
13,15368.0,423330,wholesalebuildingmaterial,1.0,1,CA,0,OSHA_ITA_2016
10,16326.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
16,31722.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
22,40608.0,423330,wholsalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
20,29058.0,423330,wholesalebuildingmaterials,1.0,2,IL,0,OSHA_ITA_2016
27,46521.0,423330,wholesalebuildingmaterials,1.0,2,MD,0,OSHA_ITA_2016
16,26382.0,423330,wholesalebuildingmaterial,1.0,1,PA,0,OSHA_ITA_2016
20,40542.0,423330,wholesalebuildingmaterials,1.0,2,VA,0,OSHA_ITA_2016
28,58137.0,423330,wholesalebuildingmaterials,1.0,2,PA,0,OSHA_ITA_2016
15,25721.0,423330,wholesalebuildingmaterials,1.0,1,PA,0,OSHA_ITA_2016
25,49967.0,423330,wholesalebuildingmaterials,1.0,2,MD,0,OSHA_ITA_2016
28,47265.0,423330,wholesalebuildingmaterials,1.0,2,PA,0,OSHA_ITA_2016
10,17572.0,423330,wholesalebuildingmaterials,1.0,1,PA,0,OSHA_ITA_2016
23,38594.0,423330,wholesalebuildingmaterial,1.0,2,NJ,0,OSHA_ITA_2016
19,34886.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
19,33814.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
21,33347.0,423330,wholesalebuildingmaterials,1.0,2,NY,0,OSHA_ITA_2016
12,21986.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
18,28061.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
16,30660.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
17,26624.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
35,61076.0,423330,wholesalebuildingmaterials,1.0,2,NY,0,OSHA_ITA_2016
29,48767.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
51,99810.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
81,124617.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
42,77700.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
9,18875.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
52,95054.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
13,24280.0,423330,wholesalebuildingmaterials,1.0,1,KS,0,OSHA_ITA_2016
24,42504.0,423330,wholesalebuildingmaterials,1.0,2,MO,0,OSHA_ITA_2016
13,24447.0,423330,wholesalebuildingmaterials,1.0,1,NE,0,OSHA_ITA_2016
19,30480.0,423330,wholesalebuildingmaterials,1.0,1,OK,0,OSHA_ITA_2016
6,13097.0,423330,wholesalebuildingmaterial,1.0,1,LA,0,OSHA_ITA_2016
26,43484.0,423330,wholesalebuildingmaterials,1.0,2,TN,0,OSHA_ITA_2016
38,54775.0,423330,wholesalebuildingmaterials,1.0,2,CO,0,OSHA_ITA_2016
16,27691.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
14,29010.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
36,38159.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
27,44065.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
12,23270.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
17,28659.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
7,15641.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
21,34867.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
45,82439.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
20,30771.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
14,22651.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
18,30693.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
22,33269.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
31,45227.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
22,39203.0,423330,wholesalebuildingmaterial,1.0,2,FL,0,OSHA_ITA_2016
10,20587.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
33,40374.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
15,23605.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
21,28822.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
9,15458.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
23,30521.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
20,28785.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
27,44712.0,423330,wholesalebuildingmaterials,1.0,2,VA,0,OSHA_ITA_2016
16,27680.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
14,21566.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
17,34428.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
22,37087.0,423330,wholesalebuildingmaterials,1.0,2,NC,0,OSHA_ITA_2016
22,43981.0,423330,wholesalebuildingmaterials,1.0,2,GA,0,OSHA_ITA_2016
20,27015.0,423330,wholesalebuildingmaterials,1.0,2,SC,0,OSHA_ITA_2016
16,23299.0,423330,wholesalebuildingmaterials,1.0,1,SC,0,OSHA_ITA_2016
18,33470.0,423330,wholesalebuildingmaterials,1.0,1,SC,0,OSHA_ITA_2016
18,30165.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
14,21174.0,423330,wholesalebuildingmaterial,1.0,1,AL,0,OSHA_ITA_2016
12,22596.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
27,31425.0,423330,wholesalebuildingmaterial,1.0,2,TX,0,OSHA_ITA_2016
9,13436.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
20,31444.0,423330,wholesalebuildingmaterials,1.0,2,MI,0,OSHA_ITA_2016
9,15954.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
7,12477.0,423330,wholesalebuildingmaterial,1.0,1,TX,0,OSHA_ITA_2016
9,16766.0,423330,wholesalebuildingmaterial,1.0,1,MI,0,OSHA_ITA_2016
10,15839.0,423330,wholesalebuildingmaterial,1.0,1,MI,0,OSHA_ITA_2016
10,14031.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
12,19686.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
12,18407.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
4,8319.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
13,19391.0,423330,wholesalebuildingmaterials,1.0,1,WA,0,OSHA_ITA_2016
17,28823.0,423330,wholesalebuildingmaterials,1.0,1,MN,0,OSHA_ITA_2016
10,17535.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
8,14894.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
9,17627.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
7,10594.0,423330,wholesalebuildingmaterials,1.0,1,UT,0,OSHA_ITA_2016
12,18309.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
8,13579.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
7,10626.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
12,14653.0,423330,wholesalebuildingmaterials,1.0,1,MD,0,OSHA_ITA_2016
7,9250.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
3,4037.0,423330,wholesalebuildingmaterials,1.0,1,AZ,0,OSHA_ITA_2016
5,6753.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
5,2028.0,423330,wholesalebuildingmaterials,1.0,1,AZ,0,OSHA_ITA_2016
7,4497.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
13,27451.0,423330,wholesalebuildingmaterials,1.0,1,AZ,0,OSHA_ITA_2016
6,12318.0,423330,wholesalebuildingmaterials,1.0,1,LA,0,OSHA_ITA_2016
9,13271.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
13,18022.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
9,12836.0,423330,wholesalebuildingmaterials,1.0,1,PA,0,OSHA_ITA_2016
12,18656.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
10,17983.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
8,10569.0,423330,wholesalebuildingmaterials,1.0,1,WV,0,OSHA_ITA_2016
7,12165.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
22,36384.0,423330,wholesalebuildingmaterials,1.0,2,NC,0,OSHA_ITA_2016
9,17904.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
2,800.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
9,14189.0,423330,wholesalebuildingmaterials,1.0,1,IA,0,OSHA_ITA_2016
11,20087.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
15,24995.0,423330,wholesalebuildingmaterials,1.0,1,CO,0,OSHA_ITA_2016
8,15107.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
7,11150.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
9,11309.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
12,17029.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
12,20803.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
13,21384.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
11,21973.0,423330,wholesalebuildingmaterials,1.0,1,MN,0,OSHA_ITA_2016
16,26071.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
9,12125.0,423330,wholesalebuildingmaterials,1.0,1,PA,0,OSHA_ITA_2016
7,11691.0,423330,wholesalebuildingmaterials,1.0,1,WV,0,OSHA_ITA_2016
10,18623.0,423330,wholesalebuildingmaterials,1.0,1,KY,0,OSHA_ITA_2016
12,23154.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
12,18486.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
8,10109.0,423330,wholesalebuildingmaterials,1.0,1,AR,0,OSHA_ITA_2016
19,21561.0,423330,wholesalebuildingmaterials,1.0,1,MD,0,OSHA_ITA_2016
7,11539.0,423330,wholesalebuildingmaterials,1.0,1,KS,0,OSHA_ITA_2016
14,20774.0,423330,wholesalebuildingmaterials,1.0,1,SC,0,OSHA_ITA_2016
9,16956.0,423330,wholesalebuildingmaterials,1.0,1,NE,0,OSHA_ITA_2016
11,17254.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
15,24190.0,423330,wholesalebuildingmaterials,1.0,1,KY,0,OSHA_ITA_2016
9,15525.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
12,21783.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
14,26387.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
27,53930.0,423330,wholesalebuildingmaterials,1.0,2,MN,0,OSHA_ITA_2016
8,11700.0,423330,wholesalebuildingmaterials,1.0,1,OH,0,OSHA_ITA_2016
13,18507.0,423330,wholesalebuildingmaterials,1.0,1,TN,0,OSHA_ITA_2016
14,30104.0,423330,wholesalebuildingmaterials,1.0,1,TN,0,OSHA_ITA_2016
9,15372.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
21,21857.0,423330,wholesalebuildingmaterials,1.0,2,NE,0,OSHA_ITA_2016
6,9427.0,423330,wholesalebuildingmaterials,1.0,1,AL,0,OSHA_ITA_2016
6,11830.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
11,15156.0,423330,wholesalebuildingmaterials,1.0,1,WV,0,OSHA_ITA_2016
7,11185.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
10,12568.0,423330,wholesalebuildingmaterials,1.0,1,NY,0,OSHA_ITA_2016
10,19730.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
11,18803.0,423330,wholesalebuildingmaterials,1.0,1,WV,0,OSHA_ITA_2016
7,13112.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
12,13697.0,423330,wholesalebuildingmaterials,1.0,1,PA,0,OSHA_ITA_2016
7,14467.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
6,11382.0,423330,wholesalebuildingmaterials,1.0,1,LA,0,OSHA_ITA_2016
8,16335.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
13,19484.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
5,8985.0,423330,wholesalebuildingmaterials,1.0,1,LA,0,OSHA_ITA_2016
12,23729.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
7,12396.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
9,14032.0,423330,wholesalebuildingmaterials,1.0,1,OK,0,OSHA_ITA_2016
11,20409.0,423330,wholesalebuildingmaterials,1.0,1,VA,0,OSHA_ITA_2016
13,15432.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
16,26237.0,423330,wholesalebuildingmaterials,1.0,1,ND,0,OSHA_ITA_2016
10,18032.0,423330,wholesalebuildingmaterials,1.0,1,MT,0,OSHA_ITA_2016
13,20319.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
7,10978.0,423330,wholesalebuildingmaterials,1.0,1,NC,0,OSHA_ITA_2016
8,13670.0,423330,wholesalebuildingmaterials,1.0,1,AR,0,OSHA_ITA_2016
10,16147.0,423330,wholesalebuildingmaterials,1.0,1,MI,0,OSHA_ITA_2016
7,13545.0,423330,wholesalebuildingmaterials,1.0,1,MD,0,OSHA_ITA_2016
8,13368.0,423330,wholesalebuildingmaterials,1.0,1,MN,0,OSHA_ITA_2016
6,11039.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
13,24995.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
32,57934.0,423330,wholesalebuildingmaterial,1.0,2,PA,0,OSHA_ITA_2016
25,47359.0,423330,wholesalebuildingmaterials,1.0,2,TX,0,OSHA_ITA_2016
45,87721.0,423330,wholesalebuildingmaterial,1.0,2,NC,0,OSHA_ITA_2016
14,24570.0,423330,wholesalebuildingmaterials,1.0,1,AZ,0,OSHA_ITA_2016
8,16035.0,423330,wholesalebuildingmaterials,1.0,1,OK,0,OSHA_ITA_2016
13,26941.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
14,23973.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,2309.0,423330,wholesalebuildingmaterials,1.0,1,CA,0,OSHA_ITA_2016
4,6766.0,423330,wholesalebuildingmaterials,1.0,1,SC,0,OSHA_ITA_2016
3,4489.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,4086.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
24,38592.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
1,1970.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
16,22071.0,423330,wholesalebuildingmaterials,1.0,1,GA,0,OSHA_ITA_2016
17,20805.0,423330,wholesalebuildingmaterials,1.0,1,GA,0,OSHA_ITA_2016
2,4213.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
10,19024.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,3861.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
21,39831.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
10,16436.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,2912.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
22,34225.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
16,22077.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
18,29760.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
11,17287.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
19,33207.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,783.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
4,8013.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
72,113534.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
40,66396.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
20,33935.0,423330,wholesalebuildingmaterials,1.0,2,FL,0,OSHA_ITA_2016
17,24523.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
13,21552.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
9,13754.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
2,3922.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
15,25010.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
15,20233.0,423330,wholesalebuildingmaterials,1.0,1,FL,0,OSHA_ITA_2016
15,21583.0,423330,wholesalebuildingmaterials,1.0,1,SC,0,OSHA_ITA_2016
2,1393.0,423330,wholesalebuildingmaterials,1.0,1,TX,0,OSHA_ITA_2016
1,2032.0,423330,wholesalebuildingmaterials,1.0,1,IL,0,OSHA_ITA_2016
1,2080.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
173,398840.0,238310,insulationcontractors,1.0,2,GA,0,OSHA_ITA_2016
70,103457.0,332322,sheetmetalworkmanufacturing,1.0,2,FL,0,OSHA_ITA_2016
33,59560.0,332322,roofingsidingsheetmetalworks,1.0,2,CA,0,OSHA_ITA_2016
76,129233.0,332322,roofingsidingsheetmetalworks,1.0,2,TX,0,OSHA_ITA_2016
1,2048.0,423330,wholesalebuildingmaterials,1.0,1,AZ,0,OSHA_ITA_2016
61,104140.0,423330,wholesalebuildingmaterials,1.0,2,WI,0,OSHA_ITA_2016
8,16815.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
15,27615.0,423330,wholesalebuildingmaterials,1.0,1,KY,0,OSHA_ITA_2016
39,22992.0,423330,wholesalebuildingmaterials,1.0,2,OH,0,OSHA_ITA_2016
12,22058.0,423330,wholesalebuildingmaterials,1.0,1,WI,0,OSHA_ITA_2016
184,350186.0,326199,awningsrigidplasticsfiberglassmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
339,658262.0,551114,corporateoffices,1.0,2,FL,0,OSHA_ITA_2016
153,353264.0,237990,damconstruction,1.0,2,TX,0,OSHA_ITA_2016
45,106679.0,238210,lowvoltageelectricalwork,1.0,2,OH,0,OSHA_ITA_2016
6,234981.0,541614,customsconsultingservices,1.0,2,VA,0,OSHA_ITA_2016
51,83950.0,445110,foodegroceriesstores,1.0,2,MI,0,OSHA_ITA_2016
150,279574.0,336211,busbodiesmanufacturing,1.0,2,NV,0,OSHA_ITA_2016
375,680300.0,334118,inputoutputequipmentcomputermanufacturing,1.0,3,AL,0,OSHA_ITA_2016
38,65434.0,311514,beveragesdietarydairynondairybased,1.0,2,MA,0,OSHA_ITA_2016
65,83200.0,445110,grocerystores,1.0,2,MI,0,OSHA_ITA_2016
164,299847.0,334118,inputoutputequipmentcomputermanufacturing,1.0,2,FL,0,OSHA_ITA_2016
835,1488682.0,333415,airconditioningequipmentexceptmotorvehiclemanufacturing,1.0,3,OH,0,OSHA_ITA_2016
140,269616.0,339995,burialcasketscasesmanufacturing,1.0,2,TX,0,OSHA_ITA_2016
49,107600.0,238210,electricalcontractors,1.0,2,TX,0,OSHA_ITA_2016
25,69792.0,541614,customsconsultingservices,1.0,2,MA,0,OSHA_ITA_2016
29,65800.0,541614,customsconsultingservices,1.0,2,FL,0,OSHA_ITA_2016
11,35099.0,541614,customsconsultingservices,1.0,2,OH,0,OSHA_ITA_2016
4,17414.0,541614,customsconsultingservices,1.0,1,NC,0,OSHA_ITA_2016
22,41449.0,333415,airconditioningequipmentexceptmotorvehiclemanufacturing,1.0,2,CA,0,OSHA_ITA_2016
409,664440.0,333415,airconditioningequipmentexceptmotorvehiclemanufacturing,1.0,3,OH,0,OSHA_ITA_2016
50,98737.0,332119,metalstampingsexceptautomotivecanscoinsunfinishedmanufacturing,1.0,2,TX,0,OSHA_ITA_2016
81,159533.0,334210,centralofficeswitchingequipmenttelephonemanufacturing,1.0,2,IL,0,OSHA_ITA_2016
26,49770.0,333519,assemblymachinesmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
90,177750.0,334210,centralofficeswitchingequipmenttelephonemanufacturing,1.0,2,OH,0,OSHA_ITA_2016
34,52954.0,237310,paintinglineshighwaysstreetsbridges,3.0,2,VA,0,OSHA_ITA_2016
376,800800.0,336412,aircraftengineenginepartsexceptcarburetorspistonspistonringsvalvesmanufacturing,1.0,3,NY,0,OSHA_ITA_2016
35,42894.0,236220,additionalterationrenovationgeneralcontractorscommercialinstitutionalbuilding,1.0,2,MA,0,OSHA_ITA_2016
279,494317.0,335999,upsuninterruptiblepowersuppliesmanufacturing,1.0,3,OH,0,OSHA_ITA_2016
21,31168.0,238160,lowsloperoofinginstallation,1.0,2,FL,0,OSHA_ITA_2016
109,237557.0,238210,electricalequipmentapplianceinstallation,1.0,2,MO,0,OSHA_ITA_2016
238,458322.0,238210,electricalequipmentapplianceinstallation,1.0,2,OH,0,OSHA_ITA_2016
85,198730.0,238210,electricalequipmentapplianceinstallation,1.0,2,NY,0,OSHA_ITA_2016
145,282462.0,326191,bathtubsplasticsmanufacturing,1.0,2,MS,0,OSHA_ITA_2016
91,200727.0,238210,electricalequipmentapplianceinstallation,1.0,2,GA,0,OSHA_ITA_2016
23,45149.0,238210,electricalequipmentapplianceinstallation,1.0,2,OH,0,OSHA_ITA_2016
78,172166.0,238210,electricalequipmentapplianceinstallation,1.0,2,MD,0,OSHA_ITA_2016
134,273688.0,333924,dolliesmanufacturing,1.0,2,NE,0,OSHA_ITA_2016
53,90358.0,444220,farmsupplystores,1.0,2,FL,0,OSHA_ITA_2016
48,102759.0,238220,heatingventilationairconditioninghvaccontractors,1.0,2,OH,0,OSHA_ITA_2016
36,62433.0,238160,lowsloperoofinginstallation,1.0,2,OH,0,OSHA_ITA_2016
68,163400.0,238210,electricalequipmentapplianceinstallation,1.0,2,CA,0,OSHA_ITA_2016
262,584308.0,325199,acrylonitrilemanufacturing,1.0,3,AL,0,OSHA_ITA_2016
103,197863.0,238210,electricalequipmentapplianceinstallation,1.0,2,CO,0,OSHA_ITA_2016
2590,5181270.0,336111,assemblyplantspassengercarchassisownmanufacture,1.0,3,GA,0,OSHA_ITA_2016
110,260380.0,332613,springsheavygaugemetalmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
51,102219.0,238210,electricalequipmentapplianceinstallation,1.0,2,OH,0,OSHA_ITA_2016
59,110768.0,336340,airbrakesystemspartsautomotivetruckbusmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
55,158400.0,321113,customsawmills,1.0,2,TX,0,OSHA_ITA_2016
16,30543.0,331524,aluminumfoundriesexceptdiecasting,1.0,2,MI,0,OSHA_ITA_2016
61,118988.0,238210,communicationequipmentinstallation,1.0,2,PA,0,OSHA_ITA_2016
52,105875.0,238210,electricalequipmentapplianceinstallation,1.0,2,LA,0,OSHA_ITA_2016
14,27858.0,331523,aluminumdiecastingfoundries,1.0,2,MI,0,OSHA_ITA_2016
136,249812.0,337110,plasticslaminatedoverparticleboardegfixturetopsmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
47,79828.0,237310,constructionmanagementhighwayroadstreetbridge,3.0,2,MI,0,OSHA_ITA_2016
49,98570.0,237310,repairhighwayroadstreetbridgeairportrunway,3.0,2,MI,0,OSHA_ITA_2016
78,129600.0,238210,electricalequipmentapplianceinstallation,1.0,2,TX,0,OSHA_ITA_2016
93,202546.0,238210,electricalequipmentapplianceinstallation,1.0,2,CA,0,OSHA_ITA_2016
70,145600.0,322211,corrugatedsolidfiberboxesmadepurchasedpaperpaperboard,1.0,2,OH,0,OSHA_ITA_2016
215,385898.0,333911,pumpsindustrialcommercialtypegeneralpurposemanufacturing,1.0,2,VA,0,OSHA_ITA_2016
33,80731.0,327212,glassfiberopticalmadeglassmakingplants,1.0,2,TX,0,OSHA_ITA_2016
80,639535.0,325211,thermoplasticresinsplasticsmaterialsmanufacturing,1.0,2,NC,0,OSHA_ITA_2016
12,36865.0,325510,latexpaintewaterbasedmanufacturing,1.0,1,NC,0,OSHA_ITA_2016
12,88998.0,325211,thermoplasticresinsplasticsmaterialsmanufacturing,1.0,1,TX,0,OSHA_ITA_2016
20,57840.0,325510,latexpaintewaterbasedmanufacturing,1.0,2,MO,0,OSHA_ITA_2016
21,66080.0,541712,industrialresearchdevelopmentlaboratoriesservicesexceptbiotechnologyresearchdevelopment,1.0,2,NC,0,OSHA_ITA_2016
15,78356.0,325510,latexpaintewaterbasedmanufacturing,1.0,1,VA,0,OSHA_ITA_2016
13,84840.0,325211,thermoplasticresinsplasticsmaterialsmanufacturing,1.0,1,GA,0,OSHA_ITA_2016
27,105819.0,325510,latexpaintewaterbasedmanufacturing,1.0,2,TX,0,OSHA_ITA_2016
