feature,importance
categorical__industry_description_commercialbakeries,0.00014846614109531012
categorical__industry_description_temporarystaffingservices,0.00014029743982280887
categorical__industry_description_retirementhomesnursingcare,0.00013512108178942764
categorical__industry_description_apartmentbuildingrentalleasing,0.00013146039967666806
categorical__industry_description_furniturehomefurnishingmerchantswholesaler,0.0001298416321739208
categorical__industry_description_ambulanceservicesairground,0.00012796176467032904
categorical__industry_description_housewaresstores,0.00011950353167201763
categorical__industry_description_manufacturing,0.00011785233688166292
categorical__industry_description_buildingcleaningservicesjanitorial,0.00011327959780458917
categorical__industry_description_grainelevatorsmerchantwholesalersgrain,0.00011264466429147205
categorical__industry_description_healthcare,0.0001122219805688936
categorical__industry_description_individualfamilysocialservicesmultipurpose,0.00011163110976340303
categorical__industry_description_assistedliving,0.00011035590712659889
categorical__industry_description_idresidential,0.00010746862292308588
categorical__industry_description_familyphysiciansofficesegcentersclinics,0.0001065118891691777
categorical__industry_description_constructionmachineryequipmentmerchantwholesalers,0.0001055731703487621
categorical__industry_description_agentsbrokersdurablegoodswholesaletrade,9.799992201441066e-05
categorical__industry_description_cottonginning,9.720065373364756e-05
categorical__industry_description_engineeringservices,9.644899383857943e-05
categorical__industry_description_heatingventilationairconditioninghvaccontractors,9.598226384409724e-05
categorical__industry_description_retirementcommunitiescontinuingcare,9.460778869318896e-05
categorical__industry_description_precisionturnedproductmanufacturing,9.354155648974208e-05
categorical__industry_description_boxescorrugatedsolidfibermadepurchasedpaperpaperboard,8.678795627843028e-05
categorical__industry_description_correctionalinstitutions,8.442583779211855e-05
categorical__industry_description_amusementparksegthemewater,8.348488564281713e-05
categorical__industry_description_hospitality,8.311966301413474e-05
categorical__industry_description_wiredtelecommunicationscarriers,7.983724352421994e-05
categorical__industry_description_retailfoodmarkets,7.881652101842683e-05
categorical__industry_description_drywallcontractors,7.721480022659806e-05
categorical__industry_description_hardwarestores,7.70006583689337e-05
categorical__industry_description_sheetmetalworkexceptstampingsmanufacturing,7.693661375302457e-05
categorical__industry_description_warehouseclubsupercenters,7.687370090843117e-05
categorical__industry_description_foodservices,7.631039005037658e-05
categorical__industry_description_operatorsapartmentbuildings,7.529887731352826e-05
categorical__industry_description_plumbingheatingcontractors,7.299914912292028e-05
categorical__industry_description_dataprocessingcomputerservices,7.131385414483627e-05
categorical__industry_description_chickeneggproduction,6.933003484293568e-05
categorical__industry_description_industriallaundry,6.818019179869071e-05
categorical__industry_description_usedhouseholdofficegoodsmoving,6.714089381206268e-05
categorical__state_wy,6.678500256668588e-05
categorical__industry_description_farmsuppliesmerchantwholesalers,6.398886902652489e-05
categorical__industry_description_centralizedadministrativeoffices,6.329505704200902e-05
categorical__industry_description_supermarketretail,6.194563881353121e-05
categorical__industry_description_furnitureappliancestoreseprimarilyretailingfurniture,6.183919979836315e-05
